회사이름,공고이름,url,경력,지역,직무,사이트
디리아,데이터분석 및 데이터엔지니어 채용(신입/경력),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49534324&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=075f2feb-14c3-405a-bdd0-4574dfaa7b53,경력무관,서울,데이터 엔지니어,saramin
코너스톤42,[cornerstone42] 데이터 엔지니어 모집(경력 1년 이상),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49535850&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=075f2feb-14c3-405a-bdd0-4574dfaa7b53,신입·경력,서울,데이터 엔지니어,saramin
제이슨,[안랩-제이슨] (경력)빅데이터 구축 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49562283&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=075f2feb-14c3-405a-bdd0-4574dfaa7b53,경력2년↑,서울,데이터 엔지니어,saramin
트릿지,data engineer (산업기능요원),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49364127&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=075f2feb-14c3-405a-bdd0-4574dfaa7b53,경력무관,서울,데이터 엔지니어,saramin
마이데이터,빅데이터플랫폼 운영 엔지니어 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49388624&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=075f2feb-14c3-405a-bdd0-4574dfaa7b53,경력3년↑,서울,데이터 엔지니어,saramin
윈스로드,데이터 보호 (x86/가상화/클라우드) 신입/경력 엔지니어 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49543066&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=075f2feb-14c3-405a-bdd0-4574dfaa7b53,경력,경기,데이터 엔지니어,saramin
엘리스,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49273599&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=075f2feb-14c3-405a-bdd0-4574dfaa7b53,경력3년↑,서울,데이터 엔지니어,saramin
반프,r&d / data engineer,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49355840&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=075f2feb-14c3-405a-bdd0-4574dfaa7b53,경력무관,서울,데이터 엔지니어,saramin
도로시,[(주)도로시] 데이터엔지니어 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49203587&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=075f2feb-14c3-405a-bdd0-4574dfaa7b53,경력무관,서울,데이터 엔지니어,saramin
콘센트릭스서비스코리아,데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49297917&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=075f2feb-14c3-405a-bdd0-4574dfaa7b53,경력 5~6년,서울,데이터 엔지니어,saramin
주식회사코세틱,[cosetic] 데이터 엔지니어 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49257307&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=075f2feb-14c3-405a-bdd0-4574dfaa7b53,경력무관,서울,데이터 엔지니어,saramin
오픈메이트,[오픈메이트] 데이터엔지니어 및 data architect 인재 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49459508&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=075f2feb-14c3-405a-bdd0-4574dfaa7b53,경력2년↑,서울,데이터 엔지니어,saramin
잇솔루션,[데이터 엔지니어] etl/pipeline & mart (oracle exadata),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49517859&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=075f2feb-14c3-405a-bdd0-4574dfaa7b53,경력3년↑,서울,데이터 엔지니어,saramin
디토닉,[디토닉]  데이터 플랫폼 개발 리드 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49431490&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=075f2feb-14c3-405a-bdd0-4574dfaa7b53,경력 7~15년,경기,데이터 엔지니어,saramin
인디비정보시스템,빅데이터플랫폼 운영팀에서 함께 성장할 엔지니어 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49567628&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=148a68b2-6e00-4a7d-92a3-8b6c197d139b,경력 1~3년,서울,데이터 엔지니어,saramin
로이드케이,빅데이터 솔루션 데이터 엔지니어 모집(경력),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49503565&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=148a68b2-6e00-4a7d-92a3-8b6c197d139b,경력 5~13년,경기,데이터 엔지니어,saramin
지아이솔루션즈,데이터베이스·dba 엔지니어 정규직 채용 (경력&신입),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49408924&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=148a68b2-6e00-4a7d-92a3-8b6c197d139b,경력무관,대구,데이터 엔지니어,saramin
기어세컨드,[기어세컨드] 데이터 엔지니어(de) 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49444785&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=148a68b2-6e00-4a7d-92a3-8b6c197d139b,경력3년↑,서울,데이터 엔지니어,saramin
쓰리알이노베이션,[경력 3년] 데이터 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49513714&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=148a68b2-6e00-4a7d-92a3-8b6c197d139b,경력 3~10년,서울,데이터 엔지니어,saramin
원프레딕트,data platform engineer(전문연구요원),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49420075&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=148a68b2-6e00-4a7d-92a3-8b6c197d139b,경력무관,서울,데이터 엔지니어,saramin
나비프라,[나비프라]멀티로봇 경로계획/작업스케쥴링/데이터분석 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49480878&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=148a68b2-6e00-4a7d-92a3-8b6c197d139b,경력무관,서울,데이터 엔지니어,saramin
에스비티글로벌,네이버클라우드 sa dba 엔지니어 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49382904&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=148a68b2-6e00-4a7d-92a3-8b6c197d139b,경력 2~16년,경기,데이터 엔지니어,saramin
누리교육,[데이터엔지니어] 데이터 분석 및 처리 전문가 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49551905&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=148a68b2-6e00-4a7d-92a3-8b6c197d139b,경력3년↑,대구,데이터 엔지니어,saramin
크레버스,data engineer(경력5년) 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49391729&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=148a68b2-6e00-4a7d-92a3-8b6c197d139b,경력 5~8년,서울,데이터 엔지니어,saramin
씨트러스,대기업 게임사 idc(데이터센터) 인프라 운영 엔지니어,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49423819&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=148a68b2-6e00-4a7d-92a3-8b6c197d139b,경력무관,경기,데이터 엔지니어,saramin
휴톰,[휴톰/의료기기 소프트웨어] 데이터 / ml 엔지니어(3년~),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49330744&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=86f850e9-0d9e-4656-84a0-1f9628d54b79,경력 3~7년,서울,데이터 엔지니어,saramin
인젠트,[(주)인젠트]db 엔지니어 경력 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49325362&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=86f850e9-0d9e-4656-84a0-1f9628d54b79,경력2년↑,서울,데이터 엔지니어,saramin
미래로시스템,database engineer 경력자 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49447477&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=a690f9f6-23ec-4880-830d-9ba605a16889,경력3년↑,경기,데이터 엔지니어,saramin
현대엘리베이터,[현대엘리베이터] 데이터 엔지니어 경력 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49497207&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=a690f9f6-23ec-4880-830d-9ba605a16889,경력5년↑,서울,데이터 엔지니어,saramin
지티플러스,오라클db 엔지니어 (경력) 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49377770&location=ts&searchword=%EB%8D%B0%EC%9D%B4%ED%84%B0+%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4&searchType=search&paid_fl=n&search_uuid=a690f9f6-23ec-4880-830d-9ba605a16889,경력3년↑,서울,데이터 엔지니어,saramin
루덴시티,Data Engineer (패션 쇼핑앱),https://www.wanted.co.kr/wd/253719,경력 3-10년,서울,데이터 엔지니어,wanted
데이터라이즈,Data Engineer,https://www.wanted.co.kr/wd/81834,경력 2-10년,서울,데이터 엔지니어,wanted
알스퀘어,Data Engineer (5년 이상),https://www.wanted.co.kr/wd/244076,경력 5-20년,서울,데이터 엔지니어,wanted
아임웹,Data Engineer,https://www.wanted.co.kr/wd/240941,경력 3-12년,서울,데이터 엔지니어,wanted
인터파크트리플,Data Engineer,https://www.wanted.co.kr/wd/249295,경력 5년 이상,경기,데이터 엔지니어,wanted
데브시스터즈,[기술본부] Data Warehouse Engineer (5년 이상),https://www.wanted.co.kr/wd/251918,경력 5년 이상,서울,데이터 엔지니어,wanted
백패커,[아이디어스] Data Engineer,https://www.wanted.co.kr/wd/216500,경력 3-7년,서울,데이터 엔지니어,wanted
라이너,Senior Data Engineer,https://www.wanted.co.kr/wd/248658,경력 5년 이상,서울,데이터 엔지니어,wanted
앰버로드,Data Engineer,https://www.wanted.co.kr/wd/194516,경력 3-5년,서울,데이터 엔지니어,wanted
앤서스랩코리아,[DX]Data Warehouse Engineer,https://www.wanted.co.kr/wd/245126,경력 6년 이상,서울,데이터 엔지니어,wanted
쏘카,Data Engineer(Lead),https://www.wanted.co.kr/wd/234456,경력 5-15년,서울,데이터 엔지니어,wanted
와드,Data Engineer,https://www.wanted.co.kr/wd/199962,경력 5-15년,경기,데이터 엔지니어,wanted
에이비일팔공,Data Engineer (병역특례 가능),https://www.wanted.co.kr/wd/249595,경력 3년 이상,서울,데이터 엔지니어,wanted
크래프톤,[Infra Div.] Database Engineer (5년 이상),https://www.wanted.co.kr/wd/249208,경력 5년 이상,서울,데이터 엔지니어,wanted
클럼엘,[6년 이상] 시니어 Software Engineer (Data),https://www.wanted.co.kr/wd/239467,경력 6-15년,서울,데이터 엔지니어,wanted
트릿지,Data Engineer (산업기능요원),https://www.wanted.co.kr/wd/249958,신입-경력 5년,서울,데이터 엔지니어,wanted
클럼엘,신입 Software Engineer (Data),https://www.wanted.co.kr/wd/239469,신입,서울,데이터 엔지니어,wanted
클럼엘,[2년 이상] 주니어 Software Engineer (Data),https://www.wanted.co.kr/wd/239465,경력 2-6년,서울,데이터 엔지니어,wanted
업스테이지,Senior Data Engineer - LLM,https://www.wanted.co.kr/wd/248977,경력 7-15년,경기,데이터 엔지니어,wanted
현대캐피탈,Big Data Engineer,https://www.wanted.co.kr/wd/233632,경력 4-10년,서울,데이터 엔지니어,wanted
브레인커머스,[잡플래닛] Sr. Data Engineer,https://www.wanted.co.kr/wd/117898,경력 7-12년,서울,데이터 엔지니어,wanted
모플,Data Engineer,https://www.wanted.co.kr/wd/154911,경력 1-3년,대전,데이터 엔지니어,wanted
레브잇,Data Platform Engineer,https://www.wanted.co.kr/wd/255382,경력 7년 이상,서울,데이터 엔지니어,wanted
딥서치,Data Engineer,https://www.wanted.co.kr/wd/254599,경력 3-7년,서울,데이터 엔지니어,wanted
원티드재팬,[キャディ株式会社]Data Engineer_근무지 일본,https://www.wanted.co.kr/wd/251513,경력 5-15년,서울,데이터 엔지니어,wanted
세이브더칠드런코리아,IT팀 DW/BI 담당자,https://www.wanted.co.kr/wd/220334,경력 4-15년,서울,데이터 엔지니어,wanted
인핸스,Data Engineer,https://www.wanted.co.kr/wd/154545,경력 3-8년,서울,데이터 엔지니어,wanted
루덴시티,[신입] Data Engineer (패션 쇼핑앱),https://www.wanted.co.kr/wd/253720,신입,서울,데이터 엔지니어,wanted
하이퍼커넥트,Sr. Data & Analytics Engineer (DW/BI),https://www.wanted.co.kr/wd/252420,경력 4-15년,서울,데이터 엔지니어,wanted
티맵모빌리티,Data Analytics Engineer,https://www.wanted.co.kr/wd/251270,경력 2년 이상,서울,데이터 엔지니어,wanted
데이터라이즈,Data Engineer(Jr),https://www.wanted.co.kr/wd/226473,신입-경력 2년,서울,데이터 엔지니어,wanted
데이터라이즈,Data Analytics Engineer,https://www.wanted.co.kr/wd/177620,경력 2-10년,서울,데이터 엔지니어,wanted
여기어때컴퍼니,Data Engineer,https://www.wanted.co.kr/wd/232708,경력 2-5년,서울,데이터 엔지니어,wanted
엘박스,Data Engineer,https://www.wanted.co.kr/wd/251752,경력 3년 이상,서울,데이터 엔지니어,wanted
딥인사이트,Data Engineer,https://www.wanted.co.kr/wd/250680,경력 1-3년,경기,데이터 엔지니어,wanted
하이퍼러닝,DE (Data Engineer) 엔지니어,https://www.wanted.co.kr/wd/251109,신입 이상,인천,데이터 엔지니어,wanted
엑심베이,Data Engineer,https://www.wanted.co.kr/wd/234060,신입-경력 2년,서울,데이터 엔지니어,wanted
오케스트로,Data Engineer,https://www.wanted.co.kr/wd/135086,경력 3-10년,서울,데이터 엔지니어,wanted
하이퍼리즘,Data Engineer,https://www.wanted.co.kr/wd/229693,신입-경력 15년,서울,데이터 엔지니어,wanted
