company,title,url,loc,exp,job_name
워트인텔리전스,<span>데이터</span> 엔지니어 (3년 이상),https://jumpit.saramin.co.kr/position/37990,서울 서초구,경력 3~5년,데이터 분석
워트인텔리전스,<span>데이터</span> 엔지니어 (8년 이상),https://jumpit.saramin.co.kr/position/37991,서울 서초구,경력 8~12년,데이터 분석
엑소시스템즈,디지털헬스케어 플랫폼 AI 엔지니어 (병역특례 가능),https://jumpit.saramin.co.kr/position/38293,경기 성남시,신입~10년,데이터 분석
백패커,[아이디어스] <span>데이터</span> 엔지니어 (Data Engineer),https://jumpit.saramin.co.kr/position/38103,서울 서초구,경력 3~7년,데이터 분석
아이트럭,머신러닝 개발자,https://jumpit.saramin.co.kr/position/37705,서울 서초구,경력 5~10년,데이터 분석
하마랩,AI 경력 모집 (2년 이상),https://jumpit.saramin.co.kr/position/38426,경기 성남시,경력 2~12년,데이터 분석
메디픽셀,Sr. Research Scientist (7년이상),https://jumpit.saramin.co.kr/position/39078,서울 강남구,경력 7~10년,데이터 분석
메디픽셀,Sr. Research Scientist (7년이하),https://jumpit.saramin.co.kr/position/39074,서울 강남구,경력 3~7년,데이터 분석
에프씨지,개발자 경력직 채용,https://jumpit.saramin.co.kr/position/38544,경기 광명시,경력 3~22년,데이터 분석
시너지에이아이(주),AI Researcher (의료 AI 연구개발),https://jumpit.saramin.co.kr/position/37147,서울 강서구,신입~3년,데이터 분석
모빌린트,[전문연구요원 가능] Deep Learning Research Engineer,https://jumpit.saramin.co.kr/position/39107,서울 강남구,신입~20년,데이터 분석
마카롱팩토리,서버 개발 (3년 이상),https://jumpit.saramin.co.kr/position/39035,경기 성남시,경력 3~10년,데이터 분석
피피에스(주),AI개발자,https://jumpit.saramin.co.kr/position/39366,서울 광진구,경력 1년,데이터 분석
인공지능팩토리,딥러닝 엔니지어 경력 채용,https://jumpit.saramin.co.kr/position/37259,서울 중구,경력 1~5년,데이터 분석
인공지능팩토리,딥러닝 엔니지어 신입 채용,https://jumpit.saramin.co.kr/position/37260,서울 중구,신입,데이터 분석
메디픽셀,Research Scientist (전문연구요원 가능) (3년~4년),https://jumpit.saramin.co.kr/position/39081,서울 강남구,경력 3~4년,데이터 분석
메디픽셀,Research Scientist (전문연구요원 가능) (2년~3년),https://jumpit.saramin.co.kr/position/39077,서울 강남구,경력 2~3년,데이터 분석
올제텍㈜,응용 SW 개발자 (경력),https://jumpit.saramin.co.kr/position/38220,대전 유성구,경력 3~10년,데이터 분석
천재교육,.NET 개발 (경력),https://jumpit.saramin.co.kr/position/39263,서울 금천구,경력 2~10년,데이터 분석
천재교육,.NET 개발 (신입),https://jumpit.saramin.co.kr/position/39262,서울 금천구,신입,데이터 분석
천재교육,프론트엔드 개발 (경력),https://jumpit.saramin.co.kr/position/38056,서울 금천구,경력 2~10년,데이터 분석
천재교육,프론트엔드 개발 (신입),https://jumpit.saramin.co.kr/position/38055,서울 금천구,신입,데이터 분석
천재교육,백엔드 개발 (경력),https://jumpit.saramin.co.kr/position/38054,서울 금천구,경력 2~10년,데이터 분석
천재교육,백엔드 개발 (신입),https://jumpit.saramin.co.kr/position/38053,서울 금천구,신입,데이터 분석
(주)빌드코퍼레이션,[개발] Backend Developer,https://jumpit.saramin.co.kr/position/38926,서울 강남구,경력 4~10년,데이터 분석
커넥트웨이브,[CW] 써머스플랫폼(에누리 가격비교) 서비스기획자(3년 이상) 채용,https://jumpit.saramin.co.kr/position/39194,서울 금천구,경력 3~5년,데이터 분석
토모큐브,Optical Engineer / Junior Research Engineer,https://jumpit.saramin.co.kr/position/37551,대전 유성구,신입,데이터 분석
미니레코드,AI 개발자 경력 채용,https://jumpit.saramin.co.kr/position/39113,서울 송파구,경력 1~15년,데이터 분석
미니레코드,AI 개발자 신입 채용,https://jumpit.saramin.co.kr/position/39101,서울 송파구,신입,데이터 분석
에브리심,소프트웨어 개발자 채용,https://jumpit.saramin.co.kr/position/37913,대전 유성구,경력 1~10년,데이터 분석
코넥티브,Application SW 개발자,https://jumpit.saramin.co.kr/position/37288,서울 강남구,경력 3~12년,데이터 분석
아인잡,[자사 서비스] HR PLATFORM 백엔드 개발 리더 PM (8년 이상),https://jumpit.saramin.co.kr/position/38162,서울 강남구,경력 8~15년,데이터 분석
아인잡,[자사 서비스] 서비스 PLATFORM DA/백엔드 개발/PM (8년 이상),https://jumpit.saramin.co.kr/position/37878,서울 강남구,경력 8~15년,데이터 분석
해줌,[에너지IT기업] <span>데이터</span>사이언스 팀장,https://jumpit.saramin.co.kr/position/38735,서울 송파구,경력 5~20년,데이터 분석
크레버스,Data Engineer(경력5년) 채용,https://jumpit.saramin.co.kr/position/37542,서울 강남구,경력 5~8년,데이터 분석
웅진,AI개발자 채용,https://jumpit.saramin.co.kr/position/37244,서울 중구,경력 3~20년,데이터 분석
베스텔라랩,실내 내비게이션 연구/개발(전문연구요원가능),https://jumpit.saramin.co.kr/position/37932,"대구 동구, 경기 안양시",신입~10년,데이터 분석
미디어로그,AICC 프로젝트 PM/PL,https://jumpit.saramin.co.kr/position/38089,서울 마포구,경력 6~12년,데이터 분석
업스테이지,AI Model Development Strategy Manager,https://jumpit.saramin.co.kr/position/39319,경기 용인시,경력 3~20년,데이터 분석
롯데이노베이트,[글로벌로지스IS팀] SAP BC 운영 경력채용,https://jumpit.saramin.co.kr/position/38437,서울 중구,경력 3~7년,데이터 분석
하이퍼러닝,AI 엔지니어 (NLP),https://jumpit.saramin.co.kr/position/37332,인천 미추홀구,경력 3~7년,데이터 분석
마인즈앤컴퍼니,[인공지능솔루션] AI Engineer,https://jumpit.saramin.co.kr/position/37647,서울 강남구,경력 3~20년,데이터 분석
어반데이터랩,컴퓨터비전 분야 연구/개발자,https://jumpit.saramin.co.kr/position/36897,서울 종로구,경력 3~6년,데이터 분석
알스퀘어,<span>데이터</span> 엔지니어,https://jumpit.saramin.co.kr/position/39493,서울 강남구,경력 5~15년,데이터 분석
바이오에이아이,"신소재, 신물질 AI/빅<span>데이터</span> 개발 PM",https://jumpit.saramin.co.kr/position/36663,서울 강남구,경력 5~20년,데이터 분석
엑셈,<span>데이터</span> 사이언티스트(5년 이상),https://jumpit.saramin.co.kr/position/37385,서울 강서구,경력 5~15년,데이터 분석
퍼플아카데미,RPA 프로세스 개발자(사무자동화 담당) 채용,https://jumpit.saramin.co.kr/position/38741,서울 양천구,신입~3년,데이터 분석
레진엔터테인먼트,<span>데이터</span> 엔지니어 (경력),https://jumpit.saramin.co.kr/position/38306,서울 성동구,경력 5~10년,데이터 분석
에프엘이에스,<span>데이터</span> 엔지니어 경력직 채용,https://jumpit.saramin.co.kr/position/37788,서울 강서구,경력 2~6년,데이터 분석
베스텔라랩,자율주행 연구원(전문연구요원가능),https://jumpit.saramin.co.kr/position/37939,"대구 동구, 경기 안양시",경력 2~15년,데이터 분석
마인즈앤컴퍼니,[인공지능솔루션] Data Scientist,https://jumpit.saramin.co.kr/position/37646,서울 강남구,경력 3~20년,데이터 분석
루미르,인공위성기업 AI 컴퓨터 비전 연구원 채용 [전문연구요원 가능],https://jumpit.saramin.co.kr/position/38572,경기 용인시,경력 3~20년,데이터 분석
페이워크,React/React Native 프론트엔드 개발자 채용,https://jumpit.saramin.co.kr/position/9681,서울 강남구,경력 3~8년,데이터 분석
쏘카,콜 시스템 유지보수 매니저,https://jumpit.saramin.co.kr/position/37911,서울 성동구,경력 2~7년,데이터 분석
스카이블루,AI개발 및 플랫폼 고도화 구성원,https://jumpit.saramin.co.kr/position/38389,경기 안산시,경력 5~10년,데이터 분석
토모큐브,S/W 개발자 신입 채용,https://jumpit.saramin.co.kr/position/37893,대전 유성구,신입,데이터 분석
토모큐브,S/W 개발자 경력 채용,https://jumpit.saramin.co.kr/position/37891,대전 유성구,경력 6~8년,데이터 분석
미투온,게임 퍼블리셔 (스팀장르),https://jumpit.saramin.co.kr/position/37410,서울 강남구,경력 2~10년,데이터 분석
베스텔라랩,개발자,https://jumpit.saramin.co.kr/position/37933,경기 안양시,경력 5~14년,데이터 분석
엘에프푸드,기간계 시스템 기획 및 운영(더존비즈온 ERP / WMS / OMS)[경력3~6년],https://jumpit.saramin.co.kr/position/37412,서울 강남구,경력 3~6년,데이터 분석
엘에프푸드,기간계 시스템 기획 및 운영(더존비즈온 ERP / WMS / OMS)[경력7~10년],https://jumpit.saramin.co.kr/position/37413,서울 강남구,경력 7~10년,데이터 분석
토페스,기술연구소 AI 개발자 신규 채용,https://jumpit.saramin.co.kr/position/39423,경기 남양주시,경력 3~6년,데이터 분석
토페스,AI/딥러닝 개발자,https://jumpit.saramin.co.kr/position/37755,경기 남양주시,경력 1~2년,데이터 분석
엠더블유네트웍스,기술융합사업부 IT 프로젝트 PM / 서브PM,https://jumpit.saramin.co.kr/position/39170,서울 강남구,경력 1~5년,데이터 분석
111퍼센트,Devops 개발자 채용,https://jumpit.saramin.co.kr/position/37719,서울 강남구,경력 6~15년,데이터 분석
엔미디어플랫폼,<span>데이터</span>엔지니어 인재모집,https://jumpit.saramin.co.kr/position/38573,서울 송파구,경력 5~12년,데이터 분석
피아스페이스,영상 <span>분석</span> 시스템 엔지니어 채용,https://jumpit.saramin.co.kr/position/37983,서울 서초구,경력 3~20년,데이터 분석
폼즈,[생성AI] 프롬프트 엔지니어 (스테이블 디퓨전 <span>데이터</span> 가공 및 실험),https://jumpit.saramin.co.kr/position/38136,서울 구로구,신입~5년,데이터 분석
브이피피랩,<span>데이터</span> 사이언티스트,https://jumpit.saramin.co.kr/position/37633,제주 제주시,경력 5~15년,데이터 분석
펀진,시계열 <span>데이터</span> AI 모델 개발자 경력직 채용,https://jumpit.saramin.co.kr/position/37310,서울 성동구,경력 2~10년,데이터 분석
